Goal,Offering_days,Coin_Num,Team_Size,Country_Region,Category_Num,Overall_Rating,Team_Rating,Product_Rating,Platform,Accepting_Currency_Num,Whitepaper,Video,Social_Media,GitHub,Team_LinkedIn,Team_Photos,CEO_Photo
1,21.0,130000000,16,UK,2,4.1,4.4,4.0,1.0,3.0,1,1,0,0,1.0,1.0,0
0,30.0,212062500,6,Lithuania,2,2.6,0.0,0.0,1.0,1.0,1,0,0,0,0.83,1.0,1
0,30.0,95000000,5,Ukraine,1,2.3,0.0,0.0,0.0,4.0,1,1,0,0,0.8,1.0,0
0,30.0,500000000,14,Germany,2,3.1,4.0,5.0,1.0,1.0,1,1,2,1,0.71,1.0,1
1,40.0,100000000,8,Italy,4,2.5,3.0,3.0,1.0,1.0,1,0,0,1,0.88,1.0,0
1,1.0,7000000,12,USA,3,4.1,4.0,4.0,1.0,1.0,1,1,0,1,0.9,1.0,0
1,51.0,99000000,11,Russia,1,3.4,3.3,3.0,1.0,2.0,1,1,0,1,0.73,1.0,0
1,30.0,250000000,5,Japan,3,3.3,0.0,0.0,1.0,1.0,1,1,3,1,0.0,1.0,1
0,101.0,0,20,USA,4,3.7,4.3,3.1,1.0,4.0,1,1,0,1,1.0,1.0,1
0,123.0,200,19,Philippines,1,2.1,3.0,2.0,1.0,1.0,1,1,0,0,0.89,1.0,0
1,10.0,150000000,20,Switzerland,2,3.6,0.0,0.0,1.0,4.0,1,1,0,0,1.0,0.85,0
1,7.0,100000000,4,Estonia,1,2.0,0.0,0.0,1.0,1.0,0,1,0,0,1.0,1.0,0
1,91.0,441000000,26,Estonia,3,4.2,4.3,3.8,1.0,1.0,1,1,3,1,1.0,1.0,0
0,35.0,63000000,11,South Korea,2,2.3,0.0,0.0,1.0,1.0,1,1,0,0,0.0,1.0,0
1,33.0,343192038,14,Switzerland,2,3.7,4.4,4.2,1.0,1.0,1,1,2,1,0.86,1.0,1
1,30.0,60000000,9,India,3,4.3,4.6,4.2,1.0,1.0,1,1,0,1,1.0,1.0,1
0,63.0,0,8,Russia,1,2.0,0.0,0.0,0.0,1.0,1,0,0,0,0.0,1.0,0
1,31.0,700000000,6,Seychelles,4,2.9,2.7,2.2,1.0,4.0,1,1,3,0,0.0,1.0,0
0,31.0,11430800,14,Russia,3,2.5,0.0,0.0,0.0,1.0,1,1,0,0,0.43,1.0,1
0,16.0,750000000,7,Canada,3,2.5,2.0,2.0,0.0,5.0,1,0,3,0,0.43,1.0,1
1,35.0,40000000,36,Ukraine,1,4.2,4.2,4.1,1.0,11.0,1,1,2,1,0.97,1.0,1
1,30.0,20000000,11,Estonia,1,2.5,4.0,4.0,1.0,1.0,1,1,0,0,1.0,1.0,1
0,22.0,23302500,12,Russia,4,2.5,2.3,1.0,1.0,2.0,1,1,0,0,0.67,1.0,0
1,32.0,13800000,8,British Virgin Islands,2,2.6,2.0,1.0,1.0,2.0,1,1,0,1,0.75,1.0,0
0,61.0,150000000,1,Spain,2,1.9,0.0,0.0,1.0,1.0,1,1,0,0,1.0,1.0,1
0,62.0,21000000,2,USA,11,2.0,0.0,0.0,1.0,2.0,1,1,0,0,1.0,1.0,1
0,29.0,0,9,Estonia,3,2.3,3.0,2.0,1.0,1.0,1,1,0,0,0.0,1.0,0
0,30.0,200000000,1,UK,1,0.8,1.0,1.0,0.0,1.0,0,1,0,0,0.0,1.0,0
1,145.0,240000000,13,UK,3,3.3,3.4,2.8,1.0,2.0,1,1,0,1,1.0,1.0,0
1,35.0,1200000000,10,Latvia,1,2.0,0.0,0.0,1.0,6.0,1,1,0,0,0.0,1.0,0
1,120.0,699500000,20,UK,4,3.7,3.2,3.0,1.0,1.0,1,1,0,1,0.7,1.0,0
0,29.0,5100000000,5,Russia,1,2.3,0.0,0.0,1.0,1.0,1,0,0,1,0.0,1.0,0
0,30.0,2000000,12,Czech Republic,5,2.9,3.4,3.6,1.0,2.0,1,1,0,0,0.58,1.0,0
0,26.0,0,9,Estonia,2,2.2,3.0,2.5,1.0,3.0,1,1,0,0,0.0,1.0,0
1,30.0,250000000,19,British Virgin Islands,6,4.0,4.0,4.0,1.0,1.0,1,1,0,1,1.0,1.0,1
1,14.0,125000000,2,USA,2,3.4,0.0,0.0,0.0,3.0,1,1,1,1,1.0,1.0,1
1,71.0,284000000,20,UK,5,3.4,3.6,2.7,1.0,1.0,1,1,2,0,1.0,1.0,1
0,15.0,120000000,9,Nigeria,4,2.6,0.0,0.0,1.0,2.0,1,1,0,1,1.0,1.0,1
0,35.0,28000000,16,Slovenia,3,3.5,4.1,3.2,1.0,1.0,1,1,0,1,1.0,1.0,0
0,42.0,0,6,Singapore,1,2.3,1.0,1.0,1.0,1.0,1,0,0,0,1.0,1.0,0
0,28.0,210,3,USA,4,2.6,0.0,0.0,1.0,1.0,1,0,0,1,1.0,1.0,0
1,36.0,180000000,20,USA,1,2.9,3.0,3.0,1.0,3.0,1,1,0,0,0.83,1.0,0
0,30.0,20000000,11,UK,1,3.7,4.3,3.2,1.0,2.0,1,1,0,1,0.82,1.0,1
0,32.0,1000000000,7,Singapore,1,1.6,3.0,2.0,0.0,1.0,0,1,0,0,1.0,1.0,0
1,36.0,17200000,15,UK,3,3.3,3.2,4.2,1.0,1.0,1,1,0,0,1.0,1.0,0
0,49.0,4500000,4,USA,1,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,1
1,123.0,33600000,19,Russia,1,4.0,4.2,4.1,1.0,6.0,1,1,0,1,1.0,1.0,0
1,31.0,750000000,14,UK,5,4.0,3.9,3.9,1.0,3.0,1,1,0,1,1.0,1.0,1
1,60.0,52000000,1,UAE,2,2.4,0.0,0.0,1.0,2.0,1,1,0,1,1.0,1.0,0
1,28.0,35000000,23,Singapore,6,4.3,4.3,4.1,1.0,4.0,1,1,0,1,1.0,1.0,1
0,31.0,65000000,7,UK,2,3.1,2.0,1.0,1.0,1.0,1,0,3,0,0.29,1.0,1
1,120.0,50000000,14,Singapore,2,3.8,4.0,3.6,1.0,5.0,1,1,3,1,1.0,1.0,0
0,51.0,4500000000,4,Turkey,2,2.9,0.0,0.0,1.0,1.0,1,0,0,0,0.75,1.0,0
1,84.0,26990000,17,Belize,1,2.8,4.0,4.0,0.0,2.0,1,1,0,0,0.12,0.88,0
0,29.0,30000000,23,USA,2,2.1,0.0,0.0,0.0,1.0,1,0,0,0,0.78,0.17,0
1,1.0,500000000,9,Singapore,2,3.0,4.0,4.0,0.0,3.0,1,1,0,0,0.0,0.89,1
0,15.0,0,15,Russia,1,2.3,1.0,1.0,1.0,1.0,1,1,0,0,0.27,1.0,0
1,3.0,10000000000,18,Singapore,6,3.5,0.0,0.0,1.0,1.0,1,1,0,1,0.0,1.0,1
1,45.0,11000000,13,USA,2,4.0,5.0,4.6,1.0,2.0,1,1,2,1,0.54,1.0,0
1,31.0,120000000,14,Switzerland,3,3.4,4.0,2.9,0.0,4.0,1,1,2,0,0.79,1.0,1
1,42.0,7000000,22,Estonia,3,3.9,4.1,3.9,1.0,3.0,1,1,3,1,0.95,1.0,0
1,30.0,869474423,23,Germany,2,3.6,0.0,0.0,1.0,1.0,1,0,2,0,0.82,1.0,1
0,31.0,120000000,3,Russia,1,2.3,3.0,3.0,1.0,1.0,1,1,0,1,0.0,1.0,0
0,70.0,120000000,9,Australia,1,2.3,0.0,0.0,1.0,4.0,1,0,0,0,0.0,1.0,0
1,71.0,150000000,10,England,3,2.4,0.0,0.0,0.0,2.0,1,0,0,0,1.0,1.0,0
0,29.0,300000,3,Netherland,2,2.0,0.0,0.0,1.0,1.0,1,1,0,0,0.0,1.0,1
0,61.0,400000000,10,USA,3,2.5,0.0,0.0,1.0,1.0,1,1,0,0,0.9,1.0,1
1,91.0,200000000,14,Luxembourg,2,3.8,4.2,4.2,1.0,2.0,1,1,0,0,1.0,1.0,0
0,31.0,100000000,8,Russia,3,1.7,2.2,2.0,1.0,1.0,0,0,0,0,0.0,1.0,0
1,30.0,700000000,15,USA,2,3.3,0.0,0.0,1.0,1.0,1,1,3,0,0.67,1.0,0
0,222.0,0,9,Germany,2,2.3,4.0,3.0,1.0,1.0,1,1,0,0,0.67,1.0,1
0,61.0,2500000,7,France,3,1.8,1.0,1.0,1.0,1.0,1,0,0,1,1.0,1.0,0
1,55.0,75000000,20,Estonia,4,4.1,4.4,3.6,1.0,2.0,1,1,0,1,1.0,1.0,0
0,30.0,150000000,5,Singapore,4,2.5,0.0,0.0,1.0,1.0,1,0,1,0,0.0,1.0,1
0,30.0,0,8,Austria,4,2.4,3.0,3.0,1.0,1.0,1,1,0,0,0.88,1.0,0
0,17.0,586200000,12,Belarus,4,2.8,2.4,2.9,1.0,1.0,1,1,0,0,0.92,0.33,0
0,64.0,200000000,16,Seychelles,5,4.1,3.2,3.4,1.0,2.0,1,1,0,1,0.94,1.0,0
0,28.0,4,5,Canada,1,2.5,0.0,0.0,1.0,1.0,1,0,0,0,1.0,1.0,1
1,46.0,700000,5,Lithuania,1,2.9,4.0,4.0,0.0,1.0,1,1,0,0,0.6,1.0,0
1,99.0,4289400000,20,Estonia,3,4.0,4.0,3.8,1.0,3.0,1,1,0,1,1.0,1.0,0
1,21.0,320000000,16,Poland,3,4.1,4.0,4.2,1.0,1.0,1,1,2,1,0.94,1.0,1
1,13.0,300000000,16,USA,2,3.6,4.2,3.7,1.0,1.0,1,0,2,0,0.94,1.0,1
0,21.0,40000000,3,UK,4,2.1,0.0,0.0,1.0,1.0,1,1,0,0,0.67,1.0,0
1,4.0,165680000,14,Russia,3,3.9,5.0,4.0,1.0,1.0,1,1,3,1,0.54,1.0,0
0,27.0,150000000,9,Nigeria,3,2.6,0.0,0.0,1.0,1.0,1,1,0,1,1.0,1.0,1
0,31.0,53000000,14,Bulgaria,3,3.6,3.5,4.0,0.0,7.0,1,1,0,0,0.43,1.0,1
1,29.0,66000000,8,Russia,4,2.1,1.0,1.0,1.0,1.0,1,0,0,1,0.38,0.38,0
1,57.0,10000000,1,South Africa,1,2.5,0.0,0.0,0.0,6.0,1,1,0,0,0.5,0.5,0
0,30.0,400000000,7,UK,1,2.6,2.2,1.2,1.0,1.0,1,1,0,1,1.0,1.0,1
0,33.0,150000000,9,Brazil,4,3.1,3.5,4.0,1.0,1.0,1,0,0,1,0.78,1.0,1
0,30.0,2500000000,6,Canada,1,2.0,0.0,0.0,1.0,1.0,1,0,0,1,0.0,1.0,0
1,30.0,247500000,10,Cayman Island,2,2.0,1.0,1.0,0.0,1.0,0,0,0,1,1.0,1.0,0
0,30.0,500000000,16,Singapore,2,2.6,0.0,0.0,1.0,1.0,1,1,0,0,0.0,1.0,1
0,89.0,178,16,Belize,7,3.4,3.9,3.6,1.0,1.0,1,1,0,1,0.6,1.0,0
0,31.0,340,13,Romania,1,2.9,3.5,3.5,1.0,2.0,1,0,0,1,1.0,1.0,1
0,30.0,12700000,7,Latvia,1,3.8,3.8,3.8,1.0,1.0,1,1,0,1,0.88,1.0,1
1,31.0,215000000,12,USA,4,4.5,4.3,4.4,1.0,2.0,1,1,2,1,0.92,1.0,0
1,31.0,900000000,11,UAE,2,3.8,0.0,0.0,1.0,1.0,1,1,0,1,0.0,1.0,1
0,10.0,30000000,7,Estonia,1,2.2,2.0,1.0,1.0,4.0,1,1,0,0,1.0,1.0,0
1,31.0,25000000,6,Latvia,2,2.8,2.2,2.9,1.0,2.0,1,1,3,1,0.0,0.0,1
0,30.0,0,12,USA,4,3.0,5.0,5.0,1.0,3.0,1,1,0,0,0.67,1.0,0
1,76.0,100,10,Russia,1,1.9,3.0,3.0,1.0,1.0,1,1,0,1,1.0,1.0,0
0,30.0,8500000,7,Russia,2,1.8,1.6,2.4,1.0,6.0,1,0,0,0,0.0,0.0,0
1,4.0,500000000,7,Germany,2,3.9,5.0,5.0,1.0,1.0,1,0,2,1,1.0,1.0,1
1,16.0,18514065480,17,Estonia,1,3.7,4.0,4.0,1.0,1.0,1,1,0,0,0.94,1.0,0
0,16.0,0,9,Slovenia,5,2.8,3.5,2.9,1.0,1.0,1,0,0,0,0.89,1.0,0
0,33.0,8,6,USA,2,1.8,0.0,0.0,1.0,1.0,1,1,0,0,0.0,1.0,1
0,57.0,0,16,Russia,2,3.2,3.9,4.1,1.0,1.0,1,1,0,0,0.5,1.0,0
1,39.0,700000000,9,Estonia,3,3.7,3.9,3.3,1.0,1.0,1,1,0,0,1.0,1.0,0
1,41.0,14250000,11,British Virgin Islands,1,3.3,3.6,2.9,0.0,1.0,1,1,3,0,0.91,1.0,1
0,28.0,75000000,9,Denmark,5,2.8,3.0,3.0,1.0,1.0,1,1,0,1,0.89,1.0,0
1,54.0,7,13,Austria,3,3.3,3.6,3.5,1.0,3.0,1,1,0,1,1.0,1.0,0
0,56.0,1000000000,15,Austria,2,3.3,4.3,3.6,1.0,1.0,1,1,0,0,0.92,1.0,0
1,85.0,1500000000,10,Germany,7,2.6,1.7,1.7,1.0,6.0,1,1,3,1,0.8,1.0,0
0,16.0,325000000,6,Estonia,3,2.3,2.0,3.0,1.0,3.0,1,0,0,0,0.7,1.0,0
1,0.0,252460800,18,USA,2,2.9,0.0,0.0,1.0,1.0,1,1,0,1,0.63,0.84,0
0,167.0,80000000,11,Singapore,1,2.6,2.0,2.0,1.0,3.0,1,1,0,0,0.27,1.0,0
0,55.0,64000000,9,UK,5,2.6,0.0,0.0,1.0,3.0,1,1,0,0,0.33,1.0,0
1,21.0,121000000,5,UK,4,2.5,2.0,1.0,1.0,1.0,1,0,0,0,0.6,1.0,1
1,29.0,123,6,UK,3,3.6,4.0,4.0,1.0,1.0,1,1,0,1,1.0,1.0,0
1,30.0,47,16,Belize,2,4.0,4.3,3.9,1.0,1.0,1,1,0,1,1.0,1.0,0
1,46.0,240000000,15,UAE,1,3.2,3.0,2.0,1.0,3.0,1,0,0,0,1.0,1.0,0
0,45.0,50000000,6,Croatia,3,3.2,3.8,3.5,1.0,1.0,1,1,0,0,1.0,1.0,1
1,18.0,5000000000,17,Gibraltar,2,3.3,2.6,2.6,0.0,3.0,1,1,0,1,0.76,1.0,1
0,30.0,400,7,Russia,1,2.4,1.0,2.0,1.0,2.0,1,1,0,0,0.71,1.0,0
1,61.0,510000000,12,Estonia,2,4.3,4.3,4.9,1.0,1.0,1,1,0,1,0.92,1.0,0
0,59.0,20000000,15,Saint Kitts and Nevis,9,3.9,4.7,4.0,1.0,1.0,1,1,0,1,0.94,1.0,0
0,45.0,13650000,11,USA,4,3.0,0.0,0.0,1.0,1.0,1,0,0,0,0.82,1.0,1
0,71.0,500000000,12,UK,1,2.5,0.0,0.0,1.0,1.0,1,1,2,0,0.17,1.0,0
1,60.0,1151000000,6,Singapore,4,3.2,4.0,3.5,1.0,1.0,1,1,0,1,1.0,0.83,0
0,30.0,0,5,Russia,2,2.3,0.0,0.0,1.0,1.0,1,1,0,1,0.0,1.0,0
1,16.0,375000000,16,Singapore,4,3.3,5.0,4.0,1.0,1.0,1,1,3,0,0.56,1.0,0
1,30.0,560000000,17,Canada,3,3.4,2.8,2.7,1.0,1.0,1,1,3,0,1.0,0.76,1
0,31.0,60000000,6,Russia,2,2.3,0.0,0.0,0.0,1.0,1,1,0,0,1.0,1.0,0
1,18.0,40000000,7,Netherland,3,2.5,0.0,0.0,1.0,1.0,1,1,0,1,0.43,1.0,1
0,41.0,142857143,4,Monaco,2,2.3,0.0,0.0,1.0,1.0,1,0,0,1,0.75,1.0,1
1,43.0,240000000,22,Japan,3,3.2,3.0,3.0,1.0,3.0,1,1,3,1,0.95,1.0,1
1,30.0,10000000,18,USA,2,3.1,3.0,3.0,1.0,1.0,1,1,0,0,0.0,1.0,1
0,29.0,350000000,25,USA,1,3.0,2.7,2.3,1.0,1.0,1,1,0,1,0.96,0.72,1
1,14.0,150000000,51,Singapore,1,3.9,4.3,3.8,1.0,1.0,1,1,3,1,0.86,1.0,0
0,30.0,0,12,Russia,2,1.9,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0
1,0.0,42300000,8,UK,2,2.3,4.0,5.0,1.0,1.0,1,0,3,0,0.0,0.0,1
0,61.0,30600000,8,Latvia,1,3.5,4.0,3.0,1.0,1.0,1,1,2,0,0.38,1.0,1
1,31.0,27000000,15,Italy,2,3.2,4.0,3.6,1.0,1.0,1,0,0,0,0.93,1.0,1
1,21.0,98000000,14,Russia,2,3.6,3.4,3.9,1.0,2.0,1,1,0,1,0.93,1.0,1
0,26.0,200000000,16,USA,2,3.6,3.7,3.5,1.0,1.0,1,1,2,1,0.81,1.0,0
1,37.0,50000000,18,France,1,3.7,4.1,3.3,1.0,3.0,1,1,0,1,0.95,1.0,0
0,25.0,15000000,10,Slovenia,3,2.5,0.0,0.0,1.0,1.0,1,0,0,0,0.9,1.0,1
1,40.0,3000000,9,Estonia,1,2.8,0.0,0.0,1.0,3.0,1,0,2,0,0.0,1.0,1
0,45.0,50000000,5,USA,2,2.5,0.0,0.0,0.0,1.0,1,0,3,0,0.0,1.0,0
0,46.0,200000000,7,Singapore,1,1.7,1.0,2.0,1.0,2.0,1,0,0,1,0.0,0.0,0
1,42.0,212500000,16,Estonia,2,2.9,3.5,2.8,1.0,2.0,1,0,0,1,0.75,1.0,0
0,30.0,500000000,5,USA,7,3.3,0.0,0.0,1.0,2.0,1,1,0,1,1.0,1.0,1
1,59.0,1520000,28,Thailand,1,3.3,0.0,0.0,1.0,4.0,1,1,0,0,0.57,1.0,1
1,36.0,885000000,39,Singapore,4,4.1,4.3,3.9,1.0,3.0,1,1,3,1,0.38,1.0,1
1,46.0,1600000,5,Russia,2,2.3,2.1,1.7,1.0,1.0,1,1,0,0,0.0,1.0,0
0,105.0,1200000000,6,USA,1,2.3,0.0,0.0,1.0,1.0,1,0,0,0,0.0,1.0,0
1,92.0,150000000,37,Switzerland,2,3.7,4.5,3.5,0.0,3.0,1,1,3,0,0.89,1.0,0
1,70.0,70000000,13,Singapore,2,3.1,0.0,0.0,1.0,1.0,1,1,0,0,1.0,0.62,1
1,30.0,380000000,14,Cayman Island,5,3.4,3.7,3.1,1.0,2.0,1,1,0,1,0.79,1.0,0
1,21.0,1308800000,23,Malta,5,4.4,4.6,4.0,1.0,6.0,1,1,0,0,0.77,1.0,1
1,64.0,22,20,Estonia,6,3.7,3.9,3.4,1.0,3.0,1,1,0,1,0.95,1.0,1
1,88.0,10000000000,14,USA,2,3.2,3.6,3.1,0.0,3.0,1,0,2,1,0.86,1.0,1
1,47.0,6900000,6,UK,1,3.0,4.0,4.0,0.0,1.0,1,1,0,1,0.83,1.0,1
1,31.0,3000000000,14,Singapore,2,4.3,4.5,4.1,1.0,1.0,1,1,0,1,0.0,1.0,1
0,31.0,33700000,11,USA,3,3.5,1.9,2.3,1.0,1.0,1,0,2,1,0.36,1.0,0
1,31.0,300000000,13,Singapore,2,3.8,3.4,2.8,1.0,1.0,1,1,0,0,0.92,1.0,0
1,31.0,33000000,22,Russia,5,4.0,4.0,3.6,1.0,2.0,1,1,2,1,0.91,1.0,1
0,31.0,100000000,15,USA,1,2.4,0.0,0.0,1.0,1.0,1,0,0,0,0.4,0.0,0
0,132.0,0,4,Czech Republic,4,2.9,2.0,2.0,1.0,1.0,1,1,0,1,0.0,1.0,1
0,50.0,936000000,8,Czech Republic,1,1.9,1.6,1.0,1.0,1.0,1,0,0,1,0.0,1.0,0
1,30.0,500000000,17,Poland,4,3.5,4.0,3.1,1.0,3.0,1,1,0,1,1.0,1.0,0
0,10.0,40000000,15,UK,2,3.4,5.0,4.8,1.0,1.0,1,1,0,0,0.8,0.93,1
0,31.0,6000000,10,Estonia,1,2.6,0.0,0.0,0.0,1.0,1,1,0,1,0.9,1.0,0
1,31.0,400000000,5,Latvia,1,2.0,0.0,0.0,1.0,1.0,1,0,0,0,0.0,1.0,1
0,46.0,0,3,USA,1,1.2,1.4,1.7,1.0,1.0,0,0,0,0,0.0,1.0,0
0,14.0,0,9,Belarus,1,2.5,3.0,2.0,1.0,1.0,1,0,0,1,0.0,1.0,0
1,0.0,100000000,16,UK,2,3.3,3.1,3.2,1.0,1.0,1,1,2,1,1.0,0.0,0
0,28.0,7000000,10,Russia,2,2.8,2.1,2.3,1.0,1.0,1,0,0,1,0.4,1.0,1
1,31.0,50000000,11,UK,1,2.4,0.0,0.0,0.0,1.0,1,1,3,0,0.0,1.0,1
1,1.0,45000000,12,Switzerland,2,3.3,0.0,0.0,1.0,1.0,1,1,2,1,0.75,1.0,0
0,30.0,15000000,19,Switzerland,17,4.4,4.3,4.4,1.0,1.0,1,1,1,1,1.0,1.0,1
0,32.0,220000000,14,USA,3,3.8,3.6,3.6,1.0,1.0,1,0,0,0,0.29,1.0,0
0,21.0,0,1,USA,1,2.5,0.0,0.0,1.0,1.0,1,0,0,1,1.0,1.0,1
0,54.0,2000000000,2,USA,4,1.8,1.6,1.0,1.0,2.0,1,0,0,1,1.0,0.0,0
1,15.0,510000000,26,USA,2,4.1,4.7,3.3,1.0,2.0,1,1,0,0,0.96,1.0,0
0,35.0,500000,4,Ukraine,1,2.1,0.0,0.0,0.0,4.0,1,1,0,0,0.0,1.0,0
1,27.0,350000000,43,France,3,3.9,3.5,3.7,1.0,1.0,1,1,2,1,0.95,1.0,1
0,91.0,0,7,Poland,2,2.1,0.0,0.0,1.0,1.0,1,1,0,1,1.0,1.0,0
1,1.0,350000000,9,USA,2,3.4,0.0,0.0,1.0,1.0,1,1,2,1,0.33,1.0,1
0,81.0,500000000,4,Russia,4,1.4,1.1,1.0,1.0,1.0,1,0,0,0,0.0,1.0,1
0,24.0,50000000,15,UK,2,2.7,4.0,3.0,1.0,1.0,1,0,2,0,0.93,1.0,1
1,48.0,54000000,17,Finland,2,3.8,4.0,3.6,1.0,1.0,1,1,0,1,0.76,1.0,0
0,31.0,137500000,5,India,3,2.0,0.0,0.0,1.0,1.0,1,0,0,0,0.0,1.0,0
0,35.0,13000000000,8,Germany,1,3.0,2.5,3.0,1.0,3.0,1,1,1,0,0.88,1.0,0
0,89.0,250000000,10,USA,7,2.9,0.0,0.0,1.0,1.0,1,1,0,1,0.8,1.0,1
0,46.0,25000000,17,Australia,1,2.0,0.0,0.0,0.0,6.0,1,1,0,0,0.0,0.0,1
0,62.0,10500000,8,UK,3,2.7,3.0,3.5,1.0,1.0,1,1,0,0,0.0,1.0,0
0,89.0,300000000,14,Marshall Islands,1,2.7,2.6,1.7,1.0,1.0,1,1,0,1,0.93,1.0,0
0,7.0,17000000,9,Germany,6,2.3,2.3,1.4,1.0,1.0,1,1,0,1,0.11,1.0,0
0,31.0,650000000,10,Estonia,5,2.9,0.0,0.0,1.0,4.0,1,1,0,1,0.3,1.0,0
0,27.0,0,7,Singapore,3,2.1,0.0,0.0,0.0,1.0,1,0,0,0,0.0,1.0,0
0,31.0,0,12,Japan,2,2.5,0.0,0.0,1.0,1.0,1,1,0,1,0.33,1.0,0
